Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,CVS,CVS,CVS,CVS,CVS,,,
2024-10-18,2024,10,18,Friday,41,2024-41,55.52,56.38,53.59,56.27,42250200,-0.05230082993896956,60.17214285714285,55.7592
2024-10-21,2024,10,21,Monday,42,2024-42,56.34,56.84,54.56,54.85,13579700,-0.025219958964134537,59.99071428571428,55.79120000000001
2024-10-22,2024,10,22,Tuesday,42,2024-42,54.55,54.62,53.44,53.6,14553600,-0.02269212282156341,59.673571428571435,55.82240000000001
2024-10-23,2024,10,23,Wednesday,42,2024-42,53.46,53.93,53.24,53.54,9942300,-0.0012314470762775365,59.30714285714286,55.8522
2024-10-24,2024,10,24,Thursday,42,2024-42,53.45,53.91,52.89,52.91,8811400,-0.011623677353530648,58.78428571428571,55.8662
2024-10-25,2024,10,25,Friday,42,2024-42,53.16,54.08,53.11,53.26,8439000,0.006593097631264477,58.242142857142866,55.858000000000004
2024-10-28,2024,10,28,Monday,43,2024-43,53.32,54.42,53.24,54.08,9021600,0.01540087289207448,57.715714285714284,55.851400000000005
2024-10-29,2024,10,29,Tuesday,43,2024-43,53.84,54.22,52.99,53.04,6814000,-0.01935142492649966,57.11,55.8156
2024-10-30,2024,10,30,Wednesday,43,2024-43,53.05,53.56,52.95,53.17,8643000,0.0024888053029685775,56.455,55.78060000000001
2024-10-31,2024,10,31,Thursday,43,2024-43,53.51,54.05,52.75,53.24,7559000,0.0012413491374445584,55.82,55.757799999999996
2024-11-01,2024,11,1,Friday,43,2024-43,53.5,53.96,52.44,52.62,13589400,-0.011512563306307455,55.085,55.73339999999999
2024-11-04,2024,11,4,Monday,44,2024-44,52.77,53.41,51.53,51.53,11544200,-0.020784792653352868,54.43642857142857,55.6684
2024-11-05,2024,11,5,Tuesday,44,2024-44,51.39,52.19,51.21,52.18,11115000,0.012625869106567489,53.832857142857144,55.6172
2024-11-06,2024,11,6,Wednesday,44,2024-44,58.18,59.71,57.35,58.09,29141100,0.11329959335545614,53.74142857142857,55.7074
2024-11-07,2024,11,7,Thursday,44,2024-44,57.79,58.17,53.8,53.81,22292300,-0.0736894321054683,53.56571428571429,55.715999999999994
